datetime,voltage,current,soc,power,charged_energy,datetime,timestamp,derivative,mean_derivative
2023-05-16 07:14:30.600000+00:00,332.26666259765625,49.900001525878906,35.0,1182894134.3333333,3320.254150390625,2023-05-16 07:14:30.600000+00:00,1684221270.6,0.0,0.0
2023-05-16 07:14:30.700000+00:00,332.2833251953125,49.900001525878906,35.0,1182894560.1666667,3321.0220947265625,2023-05-16 07:14:30.700000+00:00,1684221270.7,0.0,0.0
2023-05-16 07:14:30.800000+00:00,332.29998779296875,49.900001525878906,35.0,1182894986.0,3321.7900390625,2023-05-16 07:14:30.800000+00:00,1684221270.8,0.0,0.0
2023-05-16 07:14:30.900000+00:00,332.2833251953125,49.900001525878906,35.0,1182894621.0,3322.4482073102677,2023-05-16 07:14:30.900000+00:00,1684221270.9,0.0,0.0
2023-05-16 07:14:31+00:00,332.26666259765625,49.900001525878906,35.0,1182894256.0,3323.106375558036,2023-05-16 07:14:31+00:00,1684221271.0,0.0,0.0
2023-05-16 07:14:31.100000+00:00,332.25,49.900001525878906,35.0,1182893891.0,3323.7645438058034,2023-05-16 07:14:31.100000+00:00,1684221271.1,0.0,0.0
2023-05-16 07:14:31.200000+00:00,332.23333740234375,49.900001525878906,35.0,1182893526.0,3324.4227120535716,2023-05-16 07:14:31.200000+00:00,1684221271.2,0.0,0.0
2023-05-16 07:14:31.300000+00:00,332.2166748046875,49.900001525878906,35.0,1182893161.0,3325.080880301339,2023-05-16 07:14:31.300000+00:00,1684221271.3,0.0,0.0
2023-05-16 07:14:31.400000+00:00,332.20001220703125,49.900001525878906,35.0,1182892796.0,3325.7390485491073,2023-05-16 07:14:31.400000+00:00,1684221271.4,0.0,0.0
2023-05-16 07:14:31.500000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3326.397216796875,2023-05-16 07:14:31.500000+00:00,1684221271.5,0.0,0.0
2023-05-16 07:14:31.600000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3326.397216796875,2023-05-16 07:14:31.600000+00:00,1684221271.6,0.0,0.0
2023-05-16 07:14:31.700000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3326.397216796875,2023-05-16 07:14:31.700000+00:00,1684221271.7,0.0,0.0
2023-05-16 07:14:31.800000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3326.397216796875,2023-05-16 07:14:31.800000+00:00,1684221271.8,0.0,0.0
2023-05-16 07:14:31.900000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3326.397216796875,2023-05-16 07:14:31.900000+00:00,1684221271.9,0.0,0.0
2023-05-16 07:14:32+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3326.397216796875,2023-05-16 07:14:32+00:00,1684221272.0,0.0,0.0
2023-05-16 07:14:32.100000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3326.397216796875,2023-05-16 07:14:32.100000+00:00,1684221272.1,0.0,0.0
2023-05-16 07:14:32.200000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3326.397216796875,2023-05-16 07:14:32.200000+00:00,1684221272.2,0.0,0.0
2023-05-16 07:14:32.300000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3327.1639404296875,2023-05-16 07:14:32.300000+00:00,1684221272.3,0.0,0.01282031719501202
2023-05-16 07:14:32.400000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3327.9306640625,2023-05-16 07:14:32.400000+00:00,1684221272.4,0.0,0.02564063439002404
2023-05-16 07:14:32.500000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3328.6973876953125,2023-05-16 07:14:32.500000+00:00,1684221272.5,0.0,0.038460951585036054
2023-05-16 07:14:32.600000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3329.464111328125,2023-05-16 07:14:32.600000+00:00,1684221272.6,0.0,0.05128126878004808
2023-05-16 07:14:32.700000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3330.2308349609375,2023-05-16 07:14:32.700000+00:00,1684221272.7,0.0,0.06410158597506009
2023-05-16 07:14:32.800000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3330.99755859375,2023-05-16 07:14:32.800000+00:00,1684221272.8,0.0,0.07692190317007211
2023-05-16 07:14:32.900000+00:00,332.20001220703125,49.91666793823242,35.0,1182895265.8333333,3331.7659912109375,2023-05-16 07:14:32.900000+00:00,1684221272.9,0.16666412353515625,0.07692190317007211
2023-05-16 07:14:33+00:00,332.20001220703125,49.93333435058594,35.0,1182898100.6666667,3332.534423828125,2023-05-16 07:14:33+00:00,1684221273.0,0.16666412353515625,0.07692190317007211
2023-05-16 07:14:33.100000+00:00,332.20001220703125,49.95000076293945,35.0,1182900935.5,3333.3028564453125,2023-05-16 07:14:33.100000+00:00,1684221273.1,0.16666412353515625,0.07692190317007211
2023-05-16 07:14:33.200000+00:00,332.20001220703125,49.96666717529297,35.0,1182903770.3333333,3334.0712890625,2023-05-16 07:14:33.200000+00:00,1684221273.2,0.16666412353515625,0.07692190317007211
2023-05-16 07:14:33.300000+00:00,332.20001220703125,49.983333587646484,35.0,1182906605.1666667,3334.8397216796875,2023-05-16 07:14:33.300000+00:00,1684221273.3,0.16666412353515625,0.07692190317007211
2023-05-16 07:14:33.400000+00:00,332.20001220703125,50.0,35.0,1182909440.0,3335.608154296875,2023-05-16 07:14:33.400000+00:00,1684221273.4,0.16666412353515625,0.07692190317007211
2023-05-16 07:14:33.500000+00:00,332.20001220703125,50.0,35.0,1182909440.0,3335.608154296875,2023-05-16 07:14:33.500000+00:00,1684221273.5,0.0,0.07692190317007211
