datetime,datetime,timestamp,current,voltage,soc,temperature
2023-05-16 06:59:21.783,2023-05-16 06:59:21.783,1684213161783,-2.79,326.72,39.53,19.11
2023-05-16 06:59:21.901,2023-05-16 06:59:21.901,1684213161901,-2.79,326.72,39.53,19.11
2023-05-16 06:59:22.031,2023-05-16 06:59:22.031,1684213162031,-2.79,326.72,39.53,19.11
2023-05-16 06:59:22.155,2023-05-16 06:59:22.155,1684213162155,-2.79,326.72,39.53,19.11
2023-05-16 06:59:22.255,2023-05-16 06:59:22.255,1684213162255,-2.61,326.72,39.53,19.11
2023-05-16 06:59:22.381,2023-05-16 06:59:22.381,1684213162381,-2.61,326.78,39.53,19.11
2023-05-16 06:59:22.469,2023-05-16 06:59:22.469,1684213162469,-2.61,326.78,39.53,19.11
2023-05-16 06:59:22.561,2023-05-16 06:59:22.561,1684213162561,-2.61,326.78,39.53,19.11
2023-05-16 06:59:22.656,2023-05-16 06:59:22.656,1684213162656,-2.61,326.78,39.53,19.11
2023-05-16 06:59:22.811,2023-05-16 06:59:22.811,1684213162811,-2.61,326.78,39.53,19.11
2023-05-16 06:59:22.901,2023-05-16 06:59:22.901,1684213162901,-2.61,326.78,39.53,19.11
2023-05-16 06:59:23.002,2023-05-16 06:59:23.002,1684213163002,-2.61,326.78,39.53,19.11
2023-05-16 06:59:23.154,2023-05-16 06:59:23.154,1684213163154,-2.91,326.84,39.53,19.11
2023-05-16 06:59:23.248,2023-05-16 06:59:23.248,1684213163248,-2.91,326.84,39.53,19.11
2023-05-16 06:59:23.365,2023-05-16 06:59:23.365,1684213163365,-2.91,326.84,39.53,19.11
2023-05-16 06:59:23.502,2023-05-16 06:59:23.502,1684213163502,-2.91,326.84,39.53,19.11
2023-05-16 06:59:23.602,2023-05-16 06:59:23.602,1684213163602,-2.91,326.84,39.53,19.11
2023-05-16 06:59:23.692,2023-05-16 06:59:23.692,1684213163692,-2.91,326.84,39.53,19.11
2023-05-16 06:59:23.793,2023-05-16 06:59:23.793,1684213163793,-2.91,326.84,39.53,19.11
2023-05-16 06:59:23.923,2023-05-16 06:59:23.923,1684213163923,-2.74,326.84,39.53,19.11
2023-05-16 06:59:24.044,2023-05-16 06:59:24.044,1684213164044,-2.74,326.84,39.53,19.11
2023-05-16 06:59:24.135,2023-05-16 06:59:24.135,1684213164135,-2.74,326.84,39.53,19.11
